LO_Power,25
IF_volt,0.75
Note: 
|['LO_F', 'IF_F', 'q', 'phase', 'dc_i', 'dc_q', 'H-1', 'H0', 'H1', 'H2', 'H3']|
10600000000.0,300000000.0,0.9614666666666667,88.75,-0.01163260918110609,0.08934058248996735,-62.47566666666666,-65.426,-10.854,-62.99333333333333,-65.35733333333333
10600000000.0,350000000.0,0.9597666666666667,87.91666666666667,-0.01163260918110609,0.08934058248996735,-64.44066666666666,-65.25566666666667,-11.21,-58.745666666666665,-65.19166666666668
10600000000.0,400000000.0,0.9541000000000001,87.58333333333334,-0.01163260918110609,0.08934058248996735,-66.43233333333333,-64.967,-11.781,-55.349000000000004,-65.728
10600000000.0,450000000.0,0.9455999999999999,87.91666666666667,-0.011666666666666681,0.09066666666666665,-65.837,-64.365,-12.169,-53.09766666666667,-65.94033333333334
10600000000.0,500000000.0,0.9410666666666666,88.25,-0.01163260918110609,0.09069149941205978,-65.10566666666666,-65.852,-12.337,-50.596333333333334,-65.007
10700000000.0,50000000.0,0.9773333333333334,89.66666666666667,-0.022000000000000013,0.09566666666666665,-63.95733333333334,-63.61033333333333,-11.307,-62.309666666666665,-67.22533333333332
10700000000.0,100000000.0,0.9750666666666666,89.66666666666667,-0.02200276404619217,0.09564485400915146,-67.126,-64.23166666666667,-11.214,-61.89966666666667,-65.03366666666666
10700000000.0,150000000.0,0.9750666666666666,89.5,-0.022000000000000013,0.09433333333333332,-62.592,-65.48,-10.56,-64.02066666666667,-63.87266666666667
10700000000.0,200000000.0,0.9739333333333333,88.75,-0.02200276404619217,0.09429393708705902,-64.708,-64.27566666666667,-10.649,-64.59533333333333,-66.03066666666666
10700000000.0,250000000.0,0.9716666666666667,88.25,-0.023333333333333345,0.09433333333333332,-64.26333333333334,-64.37966666666667,-10.831,-65.196,-64.331
10700000000.0,300000000.0,0.9660000000000001,87.91666666666667,-0.02335539273917675,0.09429393708705902,-64.82633333333334,-66.2,-11.242,-62.915,-66.73566666666667
10700000000.0,350000000.0,0.9609000000000001,87.91666666666667,-0.02335539273917675,0.09429393708705902,-66.41600000000001,-65.73533333333333,-11.537,-57.983333333333334,-66.19
10700000000.0,400000000.0,0.9609000000000001,87.91666666666667,-0.023666666666666676,0.09433333333333332,-66.59433333333334,-65.76133333333334,-11.721,-56.34366666666667,-65.013
10700000000.0,450000000.0,0.9586333333333334,88.41666666666667,-0.023625919595360756,0.09429393708705902,-66.57566666666666,-64.11133333333333,-12.269,-54.001000000000005,-66.341
10700000000.0,500000000.0,0.9552333333333334,88.41666666666667,-0.022000000000000013,0.09433333333333332,-67.49633333333334,-65.178,-12.814,-51.022999999999996,-66.92699999999999
10800000000.0,50000000.0,0.9660000000000001,90.5,-0.0020000000000000018,0.11266666666666668,-65.13000000000001,-65.904,-10.645,-63.38133333333333,-65.93900000000001
10800000000.0,100000000.0,0.9739333333333333,90.0,-0.0020000000000000018,0.11266666666666668,-63.33833333333333,-64.886,-10.951,-64.34233333333333,-64.96066666666667
10800000000.0,150000000.0,0.9750666666666666,89.5,-0.0020000000000000018,0.11133333333333334,-66.05366666666667,-65.52233333333334,-11.1,-66.01233333333333,-66.52
10800000000.0,200000000.0,0.9716666666666667,88.75,-0.0020000000000000018,0.11266666666666668,-63.48266666666667,-63.143,-10.995,-66.11500000000001,-64.55666666666667
10800000000.0,250000000.0,0.9660000000000001,88.75,-0.0033333333333333357,0.11133333333333334,-66.13633333333333,-66.091,-11.028,-67.07666666666667,-64.47633333333333
10800000000.0,300000000.0,0.9660000000000001,89.16666666666667,-0.0033364847768098116,0.11131548136472702,-64.54933333333334,-66.02033333333334,-11.21,-64.81333333333333,-65.591
10800000000.0,350000000.0,0.9682666666666667,89.16666666666667,-0.0033364847768098116,0.11131548136472702,-64.73766666666667,-65.323,-11.753,-59.07866666666667,-66.72033333333333
10800000000.0,400000000.0,0.9694,89.08333333333333,-0.0033333333333333357,0.11266666666666668,-63.266666666666666,-65.898,-12.282,-56.717999999999996,-66.90433333333334
10800000000.0,450000000.0,0.9637333333333334,88.75,-0.0033364847768098116,0.11266639828681946,-66.24566666666666,-67.48366666666666,-12.632,-53.54,-66.04066666666667
10800000000.0,500000000.0,0.9495666666666668,88.75,-0.0033364847768098116,0.11266639828681946,-66.63433333333333,-64.95266666666666,-12.742,-50.46133333333333,-66.68433333333334
10900000000.0,50000000.0,0.9575,90.5,0.011999999999999993,0.11266666666666668,-65.46133333333333,-64.101,-11.258,-62.50066666666667,-63.481
10900000000.0,100000000.0,0.9609000000000001,90.33333333333333,0.011993310414254665,0.11266639828681946,-63.95366666666667,-66.63666666666667,-11.608,-62.297333333333334,-63.438
10900000000.0,150000000.0,0.9631666666666667,90.0,0.011993310414254665,0.11266639828681946,-63.912,-65.87466666666667,-11.141,-64.60866666666666,-63.77733333333334
10900000000.0,200000000.0,0.9609000000000001,89.66666666666667,0.011993310414254665,0.11266639828681946,-63.251666666666665,-66.04066666666667,-10.94,-64.57433333333333,-63.370333333333335
10900000000.0,250000000.0,0.9609000000000001,90.0,0.011993310414254665,0.11266639828681946,-66.22766666666666,-66.31866666666667,-11.297,-65.512,-64.067
10900000000.0,300000000.0,0.9637333333333334,90.0,0.011993310414254665,0.11266639828681946,-67.11666666666666,-65.31633333333333,-11.658,-64.703,-63.98533333333334
10900000000.0,350000000.0,0.9631666666666667,90.0,0.011993310414254665,0.11266639828681946,-64.92633333333333,-66.55466666666666,-12.089,-61.173,-66.31833333333334
10900000000.0,400000000.0,0.9575,89.5,0.011993310414254665,0.11266639828681946,-67.77866666666667,-65.941,-12.273,-56.858,-67.154
10900000000.0,450000000.0,0.949,89.5,0.011993310414254665,0.11266639828681946,-65.87833333333333,-65.96866666666666,-12.078,-53.168,-65.286
10900000000.0,500000000.0,0.9410666666666666,89.5,0.01266666666666666,0.11400000000000002,-65.869,-65.69933333333333,-12.171,-50.23166666666667,-66.45266666666666
11000000000.0,50000000.0,0.9518333333333334,90.0,0.023000000000000003,0.11933333333333335,-65.03166666666667,-63.446,-11.296,-61.333,-62.869
11000000000.0,100000000.0,0.9541000000000001,90.33333333333333,0.023000000000000003,0.11800000000000002,-67.00933333333333,-67.944,-11.127,-61.524,-64.53066666666668
11000000000.0,150000000.0,0.9575,90.33333333333333,0.022994693368673325,0.1179800033569336,-64.77433333333333,-66.68266666666666,-11.394,-62.432,-62.87533333333333
11000000000.0,200000000.0,0.9552333333333334,90.33333333333333,0.022994693368673325,0.1179800033569336,-66.44533333333334,-67.19366666666667,-11.276,-63.229,-64.55366666666667
11000000000.0,250000000.0,0.9552333333333334,90.33333333333333,0.022994693368673325,0.1179800033569336,-66.55166666666666,-66.05366666666666,-11.553,-64.71466666666666,-63.08833333333333
11000000000.0,300000000.0,0.9541000000000001,90.33333333333333,0.022994693368673325,0.1179800033569336,-65.61066666666666,-64.19033333333333,-11.681,-65.89466666666667,-64.92666666666668
11000000000.0,350000000.0,0.949,90.0,0.021666666666666667,0.11800000000000002,-64.997,-66.09833333333333,-11.441,-60.26933333333333,-65.9
11000000000.0,400000000.0,0.9455999999999999,90.0,0.021642062813043594,0.1179800033569336,-64.79966666666667,-65.92733333333334,-11.552,-56.89433333333333,-65.939
11000000000.0,450000000.0,0.9433333333333332,90.0,0.021666666666666667,0.11933333333333335,-67.86933333333333,-67.01933333333334,-12.037,-53.034666666666666,-64.71133333333333
11000000000.0,500000000.0,0.9433333333333332,90.0,0.021642062813043594,0.11933091282844543,-64.32566666666666,-65.64966666666668,-12.728,-49.666999999999994,-66.065
11100000000.0,50000000.0,0.9410666666666666,90.5,0.043,0.08933333333333332,-65.45633333333333,-62.595333333333336,-11.613,-60.688,-61.93966666666667
11100000000.0,100000000.0,0.9433333333333332,90.5,0.043,0.08933333333333332,-65.96133333333333,-64.08466666666666,-11.681,-61.41666666666667,-60.30766666666667
11100000000.0,150000000.0,0.9410666666666666,90.5,0.043,0.08933333333333332,-65.56166666666667,-64.44933333333333,-11.374,-61.701,-63.896
11100000000.0,200000000.0,0.9353999999999999,90.5,0.04166666666666666,0.08933333333333332,-66.764,-64.63466666666666,-11.368,-63.855666666666664,-63.97966666666667
11100000000.0,250000000.0,0.9314333333333332,90.5,0.04166666666666666,0.08933333333333332,-67.04566666666666,-65.606,-11.117,-65.74566666666666,-65.49233333333333
11100000000.0,300000000.0,0.9291666666666666,90.5,0.04166097193956375,0.08934058248996735,-62.845666666666666,-64.51666666666667,-11.189,-64.81966666666666,-63.64533333333333
11100000000.0,350000000.0,0.9314333333333332,90.5,0.04166097193956375,0.08934058248996735,-64.54666666666667,-65.80266666666667,-11.625,-59.22666666666667,-64.082
11100000000.0,400000000.0,0.9314333333333332,90.33333333333333,0.04166097193956375,0.08934058248996735,-66.36133333333333,-66.31066666666666,-12.231,-55.916333333333334,-66.02333333333333
11100000000.0,450000000.0,0.9269,90.5,0.04166097193956375,0.08934058248996735,-66.20933333333333,-65.36966666666667,-12.62,-52.64033333333333,-64.13566666666667
11100000000.0,500000000.0,0.9234999999999999,90.83333333333333,0.04166097193956375,0.08934058248996735,-67.38300000000001,-64.03333333333333,-13.102,-49.88933333333333,-62.422
11200000000.0,50000000.0,0.9376666666666665,90.33333333333333,0.05499999999999999,0.058,-63.529333333333334,-66.85000000000001,-11.444,-60.10466666666667,-60.292
11200000000.0,100000000.0,0.9353999999999999,90.33333333333333,0.05500691011548042,0.05799932777881622,-67.78733333333334,-67.96266666666666,-11.416,-60.59966666666667,-61.63933333333333
11200000000.0,150000000.0,0.9291666666666666,90.0,0.054333333333333324,0.058,-65.10066666666667,-66.67366666666668,-11.116,-61.75066666666667,-63.147
11200000000.0,200000000.0,0.9234999999999999,90.33333333333333,0.05437568575143814,0.05799932777881622,-64.94066666666666,-64.06400000000001,-10.92,-62.431999999999995,-64.07733333333333
11200000000.0,250000000.0,0.9234999999999999,90.33333333333333,0.05437568575143814,0.05799932777881622,-65.80666666666667,-67.122,-11.251,-62.782666666666664,-63.91866666666667
11200000000.0,300000000.0,0.9234999999999999,90.5,0.05437568575143814,0.05799932777881622,-65.78033333333333,-66.91633333333334,-11.827,-64.59533333333333,-64.36066666666667
11200000000.0,350000000.0,0.9212333333333332,90.5,0.05437568575143814,0.05799932777881622,-66.54766666666667,-66.21133333333333,-12.112,-58.91133333333333,-63.07633333333333
11200000000.0,400000000.0,0.9161333333333332,90.5,0.054333333333333324,0.059666666666666666,-66.529,-66.96066666666667,-12.552,-55.83233333333333,-64.368
11200000000.0,450000000.0,0.9127333333333333,91.25000000000001,0.05437568575143814,0.059710487723350525,-65.646,-67.25266666666666,-12.72,-51.690333333333335,-63.56366666666667
11200000000.0,500000000.0,0.9065,91.58333333333334,0.05437568575143814,0.059710487723350525,-67.619,-65.57900000000001,-13.032,-48.943666666666665,-61.24466666666667
11300000000.0,50000000.0,0.9342666666666666,90.33333333333333,0.06333333333333331,0.049,-66.78066666666668,-62.755,-10.952,-60.367333333333335,-59.54666666666667
11300000000.0,100000000.0,0.9314333333333332,90.5,0.06333333333333331,0.04766666666666667,-65.00866666666667,-66.27799999999999,-10.966,-60.403333333333336,-59.905
11300000000.0,150000000.0,0.9291666666666666,90.33333333333333,0.06330303847789764,0.0476423054933548,-65.74300000000001,-66.74066666666667,-11.377,-62.647,-60.99733333333333
11300000000.0,200000000.0,0.9291666666666666,90.33333333333333,0.06330303847789764,0.0476423054933548,-67.65833333333333,-66.291,-11.841,-63.355333333333334,-63.52633333333334
11300000000.0,250000000.0,0.9246333333333332,90.33333333333333,0.06330303847789764,0.0476423054933548,-66.031,-65.81866666666667,-11.838,-63.532666666666664,-62.462666666666664
11300000000.0,300000000.0,0.9206666666666666,90.5,0.06330303847789764,0.0476423054933548,-66.99633333333333,-67.109,-12.052,-64.59233333333333,-61.754000000000005
11300000000.0,350000000.0,0.9138666666666666,90.83333333333333,0.06330303847789764,0.0476423054933548,-66.70833333333334,-65.22333333333333,-12.176,-56.56033333333333,-62.393
11300000000.0,400000000.0,0.9093333333333332,90.91666666666669,0.06333333333333331,0.04833333333333334,-67.15899999999999,-66.59533333333333,-12.349,-54.49633333333333,-64.78699999999999
11300000000.0,450000000.0,0.9042333333333333,91.58333333333334,0.06330303847789764,0.048362795263528824,-66.55933333333333,-66.1,-12.688,-51.115,-62.05533333333333
11300000000.0,500000000.0,0.8962999999999999,91.75000000000001,0.06333333333333331,0.04966666666666667,-66.34766666666667,-67.24866666666667,-12.876,-49.19133333333333,-60.90566666666667
11400000000.0,50000000.0,0.9421999999999999,91.58333333333334,0.06133333333333332,0.02066666666666667,-60.702999999999996,-62.91733333333333,-11.106,-62.116,-60.424
11400000000.0,100000000.0,0.9455999999999999,91.25000000000001,0.06131917983293533,0.020623983815312386,-63.446666666666665,-64.13666666666667,-12.016,-63.13633333333333,-61.42466666666667
11400000000.0,150000000.0,0.9433333333333332,91.25000000000001,0.06133333333333332,0.02066666666666667,-64.75533333333334,-65.38233333333334,-12.22,-64.45866666666667,-61.461333333333336
11400000000.0,200000000.0,0.9376666666666665,90.83333333333333,0.06133333333333332,0.02066666666666667,-65.67166666666667,-64.73,-11.847,-63.601333333333336,-62.352333333333334
11400000000.0,250000000.0,0.9291666666666666,90.91666666666669,0.06133333333333332,0.02000000000000001,-66.08266666666667,-65.452,-11.788,-62.675000000000004,-62.05766666666666
11400000000.0,300000000.0,0.9212333333333332,91.25000000000001,0.06131917983293533,0.019993556663393974,-66.117,-64.59933333333333,-11.822,-60.876666666666665,-60.26866666666667
11400000000.0,350000000.0,0.9149999999999999,91.58333333333334,0.06131917983293533,0.019993556663393974,-66.91066666666667,-65.666,-12.003,-55.799,-61.67
11400000000.0,400000000.0,0.9149999999999999,91.58333333333334,0.06131917983293533,0.019993556663393974,-66.55933333333333,-67.27266666666667,-12.113,-53.132999999999996,-63.932
11400000000.0,450000000.0,0.9093333333333332,91.75000000000001,0.06131917983293533,0.019993556663393974,-66.06966666666666,-64.262,-12.61,-51.007,-60.55433333333333
11400000000.0,500000000.0,0.8985666666666666,91.75000000000001,0.06133333333333332,0.021333333333333343,-63.187,-66.18966666666667,-13.390333333333334,-47.134,-61.47866666666666
11500000000.0,50000000.0,0.9433333333333332,91.58333333333334,0.043,-0.00033333333333334,-66.20633333333333,-64.491,-12.123,-64.66133333333333,-60.101
11500000000.0,100000000.0,0.9433333333333332,91.25000000000001,0.04301360249519348,-0.00036024427390657365,-63.13066666666667,-66.94533333333334,-12.419,-65.15299999999999,-61.09166666666667
11500000000.0,150000000.0,0.9376666666666665,91.25000000000001,0.04301360249519348,-0.00036024427390657365,-66.97266666666667,-65.89433333333334,-12.386,-63.589666666666666,-60.28766666666667
11500000000.0,200000000.0,0.9291666666666666,91.25000000000001,0.04301360249519348,-0.00036024427390657365,-66.84066666666666,-65.15333333333334,-11.892,-63.176,-61.443333333333335
11500000000.0,250000000.0,0.9234999999999999,91.25000000000001,0.04301360249519348,-0.00036024427390657365,-64.11,-66.20633333333333,-11.604,-63.007666666666665,-62.18933333333333
11500000000.0,300000000.0,0.9212333333333332,91.58333333333334,0.043,0.000999999999999994,-65.79866666666666,-63.092666666666666,-11.513,-60.725,-61.04366666666667
11500000000.0,350000000.0,0.9206666666666666,91.25000000000001,0.043,0.000999999999999994,-65.52933333333334,-63.65633333333333,-12.028,-55.31833333333333,-61.20733333333333
11500000000.0,400000000.0,0.9172666666666666,91.25000000000001,0.04301360249519348,0.0009906718041747808,-65.974,-64.84733333333334,-12.156,-53.221666666666664,-62.42633333333333
11500000000.0,450000000.0,0.9093333333333332,91.25000000000001,0.04301360249519348,0.0009906718041747808,-65.14866666666667,-67.27933333333334,-12.756,-50.86066666666667,-61.80133333333333
11500000000.0,500000000.0,0.8951666666666666,91.75000000000001,0.04333333333333332,0.0013333333333333374,-66.91133333333333,-67.254,-14.913333333333334,-47.684000000000005,-60.172
11600000000.0,50000000.0,0.9314333333333332,91.58333333333334,0.03833333333333333,0.004666666666666671,-66.87866666666666,-67.11133333333333,-12.266,-65.98700000000001,-59.586333333333336
11600000000.0,100000000.0,0.9291666666666666,91.75000000000001,0.03832448646426201,0.004683175589889288,-65.77533333333334,-66.587,-12.667,-66.08566666666667,-59.91533333333333
11600000000.0,150000000.0,0.9269,91.58333333333334,0.03832448646426201,0.004683175589889288,-66.18433333333333,-66.73366666666666,-12.421,-64.999,-60.022333333333336
11600000000.0,200000000.0,0.9257666666666665,91.58333333333334,0.03832448646426201,0.004683175589889288,-63.233,-65.909,-11.435,-64.03433333333334,-60.79633333333333
11600000000.0,250000000.0,0.9234999999999999,91.25000000000001,0.03833333333333333,0.0040000000000000036,-65.39233333333334,-66.29533333333333,-11.57,-62.702666666666666,-60.13033333333333
11600000000.0,300000000.0,0.9184,91.25000000000001,0.03832448646426201,0.003962687216699123,-66.286,-66.54899999999999,-11.55,-60.413333333333334,-61.144999999999996
11600000000.0,350000000.0,0.9149999999999999,91.25000000000001,0.03832448646426201,0.003962687216699123,-66.637,-66.563,-12.087,-55.215333333333334,-61.05733333333333
11600000000.0,400000000.0,0.9070666666666666,91.25000000000001,0.03832448646426201,0.003962687216699123,-67.90433333333334,-66.66266666666667,-12.158,-54.20466666666667,-62.922999999999995
11600000000.0,450000000.0,0.9008333333333333,91.75000000000001,0.03832448646426201,0.003962687216699123,-66.73292592592593,-64.45355555555555,-14.244666666666665,-49.57944444444444,-61.27344444444444
11600000000.0,500000000.0,0.8928999999999999,92.08333333333334,0.03833333333333333,0.004666666666666671,-68.02466666666666,-66.91333333333333,-12.655,-49.13633333333333,-59.25233333333333
11700000000.0,50000000.0,0.9399333333333332,91.58333333333334,0.03133333333333334,-0.01333333333333334,-65.13966666666667,-66.37933333333334,-12.471,-66.87233333333333,-62.35866666666667
11700000000.0,100000000.0,0.9433333333333332,91.58333333333334,0.03129081800580025,-0.0133290383964777,-63.79833333333333,-66.03333333333333,-12.168,-66.346,-62.788000000000004
11700000000.0,150000000.0,0.9433333333333332,90.91666666666669,0.03129081800580025,-0.0133290383964777,-63.36233333333333,-66.62333333333333,-11.87,-63.673,-62.557
11700000000.0,200000000.0,0.9376666666666665,90.83333333333333,0.03129081800580025,-0.0133290383964777,-67.67366666666668,-68.344,-11.172,-63.34966666666667,-63.14
11700000000.0,250000000.0,0.9314333333333332,90.83333333333333,0.03133333333333334,-0.014000000000000005,-65.92566666666666,-66.44833333333334,-11.436,-61.06966666666667,-62.92
11700000000.0,300000000.0,0.9269,90.91666666666669,0.03129081800580025,-0.01395946554839611,-63.449666666666666,-66.44966666666667,-11.478,-59.839333333333336,-63.535333333333334
11700000000.0,350000000.0,0.9234999999999999,91.25000000000001,0.03129081800580025,-0.01395946554839611,-66.45166666666667,-65.265,-11.403,-54.33,-62.114000000000004
11700000000.0,400000000.0,0.9206666666666666,91.25000000000001,0.03133333333333334,-0.012666666666666673,-65.32333333333334,-65.03399999999999,-11.888,-53.236666666666665,-64.372
11700000000.0,450000000.0,0.9149999999999999,91.25000000000001,0.03129081800580025,-0.012698610313236713,-65.34729629629629,-66.3354074074074,-13.267222222222221,-49.27159259259259,-62.462666666666664
11700000000.0,500000000.0,0.9070666666666666,91.58333333333334,0.03129081800580025,-0.012698610313236713,-63.62,-66.484,-12.577666666666667,-45.73,-61.467666666666666
11800000000.0,50000000.0,0.9467333333333333,90.5,0.02633333333333333,0.0026666666666666713,-66.15233333333333,-65.381,-12.116,-67.53133333333334,-65.47466666666666
11800000000.0,100000000.0,0.9467333333333333,90.33333333333333,0.02633333333333333,0.0026666666666666713,-64.42033333333333,-65.375,-11.865,-66.44333333333333,-64.39333333333333
11800000000.0,150000000.0,0.9433333333333332,90.0,0.024999999999999994,0.0013333333333333374,-66.471,-66.18633333333334,-11.423,-65.56099999999999,-64.74333333333333
11800000000.0,200000000.0,0.9353999999999999,90.0,0.024978548288345337,0.0013509159907698631,-66.78699999999999,-66.45266666666666,-11.042,-63.11933333333334,-63.46233333333333
11800000000.0,250000000.0,0.9348333333333333,90.33333333333333,0.024978548288345337,0.0013509159907698631,-64.84633333333333,-67.43966666666667,-10.885,-62.736666666666665,-65.658
11800000000.0,300000000.0,0.9325666666666667,90.5,0.024978548288345337,0.0013509159907698631,-64.70299999999999,-66.172,-11.285,-59.67933333333333,-63.97433333333333
11800000000.0,350000000.0,0.9314333333333332,90.33333333333333,0.024978548288345337,0.0013509159907698631,-64.066,-66.62566666666666,-11.069,-55.637,-63.698
11800000000.0,400000000.0,0.9257666666666665,90.0,0.024978548288345337,0.0013509159907698631,-62.35666666666666,-64.28,-12.961,-52.149,-65.747
11800000000.0,450000000.0,0.9149999999999999,90.33333333333333,0.02633333333333333,0.0013333333333333374,-65.99422222222223,-65.78099999999999,-12.113777777777777,-48.98411111111111,-64.66533333333334
11800000000.0,500000000.0,0.9070666666666666,90.83333333333333,0.02633333333333333,0.0026666666666666713,-65.64966666666668,-64.093,-13.942333333333334,-47.633,-62.469
11900000000.0,50000000.0,0.9467333333333333,89.16666666666667,0.023000000000000003,0.0040000000000000036,-65.089,-66.131,-11.73,-65.39966666666666,-66.231
11900000000.0,100000000.0,0.9455999999999999,89.16666666666667,0.022994693368673325,0.003962687216699123,-66.53833333333334,-66.98366666666666,-11.287,-65.738,-65.587
11900000000.0,150000000.0,0.9410666666666666,89.16666666666667,0.022994693368673325,0.003962687216699123,-66.68299999999999,-65.96633333333334,-10.954,-65.20266666666667,-64.74433333333333
11900000000.0,200000000.0,0.9399333333333332,89.16666666666667,0.023000000000000003,0.0026666666666666713,-66.92133333333334,-65.578,-11.02,-63.367333333333335,-64.07966666666667
11900000000.0,250000000.0,0.9376666666666665,89.16666666666667,0.022994693368673325,0.0027018319815397263,-67.32133333333333,-65.29266666666666,-10.634,-63.531,-64.83566666666667
11900000000.0,300000000.0,0.9325666666666667,89.16666666666667,0.022994693368673325,0.0027018319815397263,-66.815,-65.80966666666667,-10.781,-59.92733333333333,-64.28833333333333
11900000000.0,350000000.0,0.9257666666666665,89.16666666666667,0.022994693368673325,0.0027018319815397263,-66.30266666666667,-67.14733333333334,-11.293,-55.266333333333336,-65.89999999999999
11900000000.0,400000000.0,0.9184,89.16666666666667,0.023000000000000003,0.0040000000000000036,-63.251,-65.96833333333333,-11.644333333333334,-50.796,-62.468333333333334
11900000000.0,450000000.0,0.9172666666666666,89.66666666666667,0.022994693368673325,0.003962687216699123,-66.26214814814814,-65.61803703703704,-12.50462962962963,-49.921814814814816,-63.89825925925926
11900000000.0,500000000.0,0.9127333333333333,90.0,0.024333333333333335,0.004666666666666671,-66.292,-64.98533333333333,-12.331,-49.51633333333333,-64.932
12000000000.0,50000000.0,0.9518333333333334,88.41666666666667,0.020999999999999994,0.0026666666666666713,-66.03166666666667,-64.11566666666667,-10.966,-66.979,-65.139
12000000000.0,100000000.0,0.9518333333333334,88.41666666666667,0.021010836586356163,0.0027018319815397263,-67.53666666666666,-65.57433333333333,-11.332,-65.16499999999999,-66.42699999999999
12000000000.0,150000000.0,0.9518333333333334,88.25,0.021010836586356163,0.0027018319815397263,-66.82166666666667,-64.3,-10.599,-62.76,-64.72466666666666
12000000000.0,200000000.0,0.9455999999999999,87.91666666666667,0.020999999999999994,0.0013333333333333374,-65.41866666666667,-64.95833333333334,-10.542,-63.910666666666664,-65.452
12000000000.0,250000000.0,0.9376666666666665,87.91666666666667,0.019666666666666662,0.0013333333333333374,-65.616,-64.03833333333333,-10.908,-62.17133333333333,-64.94566666666667
12000000000.0,300000000.0,0.9325666666666667,88.25,0.019658207893371582,0.0013509159907698631,-66.58233333333332,-66.64433333333334,-10.736,-60.050999999999995,-64.92466666666667
12000000000.0,350000000.0,0.9291666666666666,88.41666666666667,0.019666666666666662,0.0026666666666666713,-67.17285714285714,-63.918238095238095,-11.405666666666667,-55.05314285714286,-63.38852380952381
12000000000.0,400000000.0,0.9314333333333332,88.41666666666667,0.019666666666666662,0.0026666666666666713,-63.5,-64.21366666666667,-11.714,-53.43566666666667,-63.75833333333334
12000000000.0,450000000.0,0.9257666666666665,88.75,0.019658207893371582,0.0027018319815397263,-64.85425925925925,-64.9554074074074,-12.662296296296295,-51.43218518518518,-63.396
12000000000.0,500000000.0,0.9172666666666666,88.75,0.020999999999999994,0.0026666666666666713,-64.704,-66.43766666666666,-12.935,-46.828,-65.3
12100000000.0,50000000.0,0.9682666666666667,88.41666666666667,0.020999999999999994,0.004666666666666671,-64.87466666666666,-65.42866666666666,-10.516,-64.77666666666667,-64.92566666666666
12100000000.0,100000000.0,0.9660000000000001,88.25,0.021010836586356163,0.004683175589889288,-65.66666666666667,-64.93566666666666,-10.692,-64.309,-65.92033333333333
12100000000.0,150000000.0,0.9586333333333334,87.91666666666667,0.020999999999999994,0.0040000000000000036,-64.13366666666667,-63.52166666666667,-11.108,-65.308,-65.89166666666667
12100000000.0,200000000.0,0.9529666666666667,88.25,0.019666666666666662,0.0040000000000000036,-65.06466666666667,-64.81633333333333,-10.602,-64.19766666666666,-63.829
12100000000.0,250000000.0,0.9518333333333334,88.25,0.019658207893371582,0.003962687216699123,-67.37066666666666,-65.72033333333333,-10.69,-63.81466666666667,-64.87933333333334
12100000000.0,300000000.0,0.9518333333333334,88.25,0.019658207893371582,0.003962687216699123,-66.14166666666667,-66.17333333333333,-11.137,-58.55266666666667,-65.56966666666666
12100000000.0,350000000.0,0.9467333333333333,88.25,0.019658207893371582,0.003962687216699123,-65.58480952380953,-63.979,-11.823142857142857,-54.78180952380952,-64.17971428571428
12100000000.0,400000000.0,0.9410666666666666,87.91666666666667,0.019666666666666662,0.0040000000000000036,-63.42766666666667,-65.128,-13.432666666666666,-51.51833333333333,-60.639
12100000000.0,450000000.0,0.9353999999999999,88.41666666666667,0.020999999999999994,0.004666666666666671,-65.36933333333333,-64.75333333333333,-13.650555555555554,-49.87511111111111,-64.691
12100000000.0,500000000.0,0.9246333333333332,88.75,0.021010836586356163,0.004683175589889288,-64.65566666666666,-66.251,-14.105666666666666,-46.593333333333334,-64.686
12200000000.0,50000000.0,0.9586333333333334,86.66666666666667,0.013333333333333327,0.011000000000000003,-63.836333333333336,-63.831,-11.006,-63.46666666666666,-64.62066666666666
12200000000.0,100000000.0,0.9597666666666667,86.66666666666667,0.013333333333333327,0.009666666666666669,-64.65333333333334,-64.52366666666666,-10.877,-65.23766666666667,-65.41866666666667
12200000000.0,150000000.0,0.9575,86.66666666666667,0.013345939107239246,0.009636534377932549,-65.081,-65.703,-11.096,-64.12266666666667,-65.34033333333333
12200000000.0,200000000.0,0.9552333333333334,86.66666666666667,0.013345939107239246,0.009636534377932549,-65.03766666666667,-65.286,-11.162,-63.648666666666664,-64.41666666666667
12200000000.0,250000000.0,0.9518333333333334,86.66666666666667,0.01266666666666666,0.009666666666666669,-65.66466666666666,-65.97666666666667,-11.009,-62.88033333333333,-61.94033333333333
12200000000.0,300000000.0,0.9455999999999999,86.66666666666667,0.012624536640942097,0.009636534377932549,-64.33477777777777,-66.873,-11.555555555555555,-58.98622222222222,-64.98333333333333
12200000000.0,350000000.0,0.9399333333333332,86.66666666666667,0.012624536640942097,0.009636534377932549,-65.65742857142857,-64.47447619047618,-11.908571428571427,-54.282380952380954,-62.20709523809524
12200000000.0,400000000.0,0.9325666666666667,86.66666666666667,0.012624536640942097,0.009636534377932549,-67.068,-64.64433333333334,-11.936666666666666,-50.603,-62.972
12200000000.0,450000000.0,0.9257666666666665,87.08333333333334,0.013333333333333327,0.011000000000000003,-62.69614814814815,-62.28848148148148,-13.645518518518518,-48.21840740740741,-65.529
12200000000.0,500000000.0,0.9206666666666666,87.41666666666667,0.013345939107239246,0.010987450368702412,-66.02133333333333,-64.22733333333333,-11.48,-48.875,-65.591
